algo,input,mode,threads,n_runs,time_sec_mean,time_sec_std,time_cv,speedup,efficiency,ipc_mean,ipc_std,cpi_mean,cpi_std,branch_miss_rate_mean,cache_miss_rate_mean,instructions_mean,instructions_std,cycles_mean,cycles_std,branch_miss_rate_std,cache_miss_rate_std,stalled_be_ratio_mean,stalled_be_ratio_std,L1_dcache_load_misses_mean,L1_dcache_load_misses_std,LLC_load_misses_mean,LLC_load_misses_std,dTLB_load_misses_mean,dTLB_load_misses_std,iTLB_load_misses_mean,iTLB_load_misses_std,energy_pkg_joules_mean,energy_pkg_joules_std,energy_ram_joules_mean,energy_ram_joules_std,energy_total_joules_mean,energy_total_joules_std,power_watts_mean,power_watts_std,edp_mean,edp_std,ed2p_mean,ed2p_std,bottleneck
bottomupsort,500000,serial,1,1,0.044668930499999995,,,1.0,1.0,1.1381867890627042,,0.8785904120566178,,0.10980100374337647,0.0328095136239124,166972200.0,,146700174.0,,,,0.0,,1299453.0,,2383.0,,1501.0,,525.0,,0.98,,0.03,,1.01,,22.610794319331198,,0.04511561980499999,,0.002015266485533968,,"Branch, Memory/cache, TLB"
combsort,100,parallel,2,1,0.001759573,,,0.9498656776388362,0.4749328388194181,0.5706196755648898,,1.7524807552596946,,0.09248764299652952,0.2531273465083955,810741.0,,1420808.0,,,,0.0,,17233.0,,646.0,,630.0,,662.0,,0.06,,0.0,,0.06,,34.09918201745537,,0.00010557437999999999,,1.8576582853973996e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,100,parallel,4,1,0.001729667,,,0.966288886820411,0.24157222170510276,0.41112636573766154,,2.43234217831239,,0.08832162729688031,0.23948924606666974,837575.0,,2037269.0,,,,0.0,,17729.0,,620.0,,647.0,,658.0,,0.03,,0.0,,0.03,,17.344379004744845,,5.189001e-05,,8.975243792667e-08,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,100,parallel,8,1,0.001658352,,,1.0078427257904232,0.1259803407238029,0.6835034418913583,,1.4630504233202506,,0.09231897976104553,0.24689193217485841,794434.0,,1162297.0,,,,0.0,,16348.0,,643.0,,577.0,,582.0,,0.06,,0.0,,0.06,,36.1804972647544,,9.950112e-05,,1.6500788135424001e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,100,serial,1,1,0.001671358,,,1.0,1.0,0.6543565260710728,,1.5282188839840276,,0.09190496770630747,0.22468299761600388,788107.0,,1204400.0,,,,0.0,,16286.0,,598.0,,602.0,,553.0,,0.06,,0.0,,0.06,,35.898951630949206,,0.00010028147999999999,,1.6760625384983998e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,500,parallel,2,1,0.0017562864999999999,,,1.5920298311237946,0.7960149155618973,0.6134995717741968,,1.6299929877833033,,0.0900909793856835,0.23566949059302453,932658.0,,1520226.0,,,,0.0,,18015.0,,623.0,,624.0,,614.0,,0.06,,0.0,,0.06,,34.1629910609687,,0.00010537718999999999,,1.8507253620493498e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,500,parallel,4,1,0.001805147,,,1.5489378427352454,0.38723446068381134,0.46352514965793845,,2.157380242987801,,0.08601274340749464,0.1856902922405106,962929.0,,2077404.0,,,,0.0,,19814.0,,614.0,,685.0,,667.0,,0.03,,0.0,,0.03,,16.619145144412062,,5.415441e-05,,9.775667074826999e-08,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,500,parallel,8,1,0.0019247295,,,1.4527030941230963,0.18158788676538704,0.2441633702453724,,4.095618433653861,,0.07696563707446444,0.1938886137619959,1053573.0,,4315033.0,,,,0.0,,20696.0,,592.0,,702.0,,724.0,,0.06,,0.0,,0.06,,31.173211612333056,,0.00011548376999999999,,2.22275018890215e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,500,serial,1,1,0.0027960605,,,1.0,1.0,0.8147965120196952,,1.2273002955317365,,0.07466697028350222,0.2694110753003223,906840.0,,1112965.0,,,,0.0,,16387.0,,608.0,,585.0,,624.0,,0.05,,0.0,,0.05,,17.8823026182731,,0.000139803025,,3.9089771598301256e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,1000,parallel,2,1,0.0018649234999999998,,,0.9145541358666991,0.45727706793334955,0.6389127720565188,,1.5651588819882585,,0.08691514590182288,0.26324348742659237,1094586.0,,1713201.0,,,,0.0,,18758.0,,649.0,,644.0,,649.0,,0.07,,0.0,,0.07,,37.53505170587427,,0.00013054464500000001,,2.434557762596575e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,1000,parallel,4,1,0.001830505,,,0.9317502547111315,0.23293756367778287,0.4557588531975184,,2.1941427862216787,,0.08111795732207083,0.17932179649376467,1142113.0,,2505959.0,,,,0.0,,23501.0,,625.0,,673.0,,648.0,,0.03,,0.0,,0.03,,16.38891999748703,,5.491515e-05,,1.0052245665075001e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,1000,parallel,8,1,0.003086508,,,0.5525900143463098,0.06907375179328873,0.18828390484468965,,5.311128430360913,,0.053067601010954514,0.18612421146585933,1326719.0,,7046375.0,,,,0.0,,22924.0,,572.0,,712.0,,699.0,,0.05,,0.0,,0.05,,16.19953682284316,,0.0001543254,,4.763265817032e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,1000,serial,1,1,0.0017055735,,,1.0,1.0,0.7963088030327544,,1.2557942298157254,,0.0858514905959713,0.22721955685150966,1072964.0,,1347422.0,,,,0.0,,16363.0,,625.0,,578.0,,580.0,,0.06,,0.0,,0.06,,35.17878297241368,,0.00010233440999999999,,1.7453885783413497e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,5000,parallel,2,1,0.009929109,,,0.19626046002717867,0.09813023001358934,0.8176994347107004,,1.2229432448535287,,0.06986525044944006,0.21432517956702998,2304443.0,,2818203.0,,,,0.0,,26069.0,,975.0,,634.0,,663.0,,1.16,,0.04,,1.2,,120.85676569770762,,0.0119149308,,0.0001183046466406572,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,5000,parallel,4,1,0.0021164714999999997,,,0.9207265488810032,0.2301816372202508,0.5210396449508164,,1.9192397540006674,,0.06699372199487559,0.09025978925131403,2454153.0,,4710108.0,,,,0.0,,45153.0,,658.0,,683.0,,654.0,,0.05,,0.0,,0.05,,23.624225509296963,,0.00010582357499999999,,2.2397258051561244e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,5000,parallel,8,1,0.002227486,,,0.8748389439933629,0.10935486799917037,0.28953068576287455,,3.4538653385396234,,0.05846585471374071,0.11133610281889095,2651152.0,,9156722.0,,,,0.0,,41592.0,,650.0,,740.0,,704.0,,0.05,,0.0,,0.05,,22.446830193321084,,0.0001113743,,2.480846940098e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,5000,serial,1,1,0.0019486915,,,1.0,1.0,1.1276265685618605,,0.8868184094627787,,0.07296960709503722,0.23775432672013508,2422037.0,,2147907.0,,,,0.0,,16774.0,,622.0,,586.0,,550.0,,0.05,,0.0,,0.05,,25.65824297996887,,9.743457500000001e-05,,1.8986992810861252e-07,,"Branch, Memory/cache, TLB"
combsort,10000,parallel,2,1,0.0347693905,,,0.0637938994070086,0.0318969497035043,0.057554248083021405,,17.374912075256553,,0.008450555609262028,0.21697890531432218,12381327.0,,215124468.0,,,,0.0,,47290.0,,915.0,,647.0,,684.0,,0.79,,0.03,,0.8200000000000001,,23.58396245111056,,0.02851090021,,0.0009913066229080218,,"ILP/pipeline, Memory/cache, TLB"
combsort,10000,parallel,4,1,0.002370303,,,0.935776987161557,0.23394424679038925,0.5466568272684609,,1.8293012180910788,,0.05466677851276643,0.05967948393723519,4517232.0,,8263378.0,,,,0.0,,69690.0,,679.0,,675.0,,650.0,,0.05,,0.0,,0.05,,21.09434954096586,,0.00011851515,,2.8091681559045e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
combsort,10000,parallel,8,1,0.0025129725,,,0.8826499295157427,0.11033124118946784,0.2782084162688008,,3.5944275640957426,,0.04459813666208185,0.08054655202530908,4980479.0,,17901971.0,,,,0.0,,69392.0,,615.0,,766.0,,712.0,,0.09,,0.0,,0.09,,35.814160322088675,,0.000226167525,,5.683527707180626e-07,,"ILP/pipeline, Memory/cache, TLB"
combsort,10000,serial,1,1,0.002218075,,,1.0,1.0,1.3643683032742377,,0.7329399236263261,,0.0641990400705418,0.23892826274848747,4580636.0,,3357331.0,,,,0.0,,38709.0,,633.0,,594.0,,575.0,,0.06,,0.0,,0.06,,27.05048296383125,,0.00013308449999999998,,2.9519140233749995e-07,,"Branch, Memory/cache, TLB"
combsort,50000,parallel,2,1,0.0142123075,,,0.3635018803245005,0.18175094016225024,1.0099926773219579,,0.9901061883453909,,0.017643658116468938,0.045451352300667366,20740035.0,,20534837.0,,,,0.0,,216654.0,,1119.0,,703.0,,648.0,,0.12,,0.0,,0.12,,8.443386128536833,,0.0017054769,,2.423876213694675e-05,,"Memory/cache, TLB"
combsort,50000,parallel,4,1,0.004770373499999999,,,1.0829761023953368,0.2707440255988342,0.5988647334399863,,1.6698261630064957,,0.036149738283494805,0.019565694399085565,22181067.0,,37038526.0,,,,0.0,,301519.0,,635.0,,733.0,,690.0,,0.15,,0.0,,0.15,,31.444078749808586,,0.0007155560249999999,,3.4134694994253368e-06,,"ILP/pipeline, Memory/cache, TLB"
combsort,50000,parallel,8,1,0.004981872,,,1.0369998466439927,0.1296249808304991,0.32209252249908243,,3.104697967655703,,0.008143943840537177,0.02797958408807476,23977581.0,,74443147.0,,,,0.0,,278524.0,,722.0,,902.0,,790.0,,0.17,,0.01,,0.18000000000000002,,36.13099654105927,,0.0008967369600000001,,4.467428752389121e-06,,"ILP/pipeline, Memory/cache, TLB"
combsort,50000,serial,1,1,0.005166200500000001,,,1.0,1.0,1.6132891949721608,,0.619851668948453,,0.048410815870750405,0.12226258842643259,23424630.0,,14519796.0,,,,0.0,,173203.0,,610.0,,624.0,,593.0,,0.13,,0.0,,0.13,,25.16356072514026,,0.0006716060650000001,,3.4696515888060337e-06,,"Memory/cache, TLB"
combsort,100000,parallel,2,1,0.0063554455,,,1.1528656016324899,0.5764328008162449,1.1549711423925455,,0.8658224983253523,,0.04097620748403978,0.020090906469615272,33041277.0,,28607881.0,,,,0.0,,389154.0,,724.0,,703.0,,681.0,,0.15,,0.0,,0.15,,23.60180730052677,,0.000953316825,,6.058753125520538e-06,,"Memory/cache, TLB"
combsort,100000,parallel,4,1,0.006351932,,,1.1535032963199228,0.2883758240799807,0.7219480093354714,,1.3851412942054733,,0.03694996401481002,0.012406877743780763,35074616.0,,48583299.0,,,,0.0,,490379.0,,713.0,,761.0,,691.0,,0.17,,0.0,,0.17,,26.76351069249482,,0.00107982844,,6.858996822546081e-06,,"ILP/pipeline, Memory/cache, TLB"
combsort,100000,parallel,8,1,0.0115300205,,,0.6354693384977069,0.07943366731221337,0.12604649305066162,,7.933580505076583,,0.0028799313862802878,0.022390839739974473,50066942.0,,397210115.0,,,,0.0,,497181.0,,725.0,,1233.0,,794.0,,0.23,,0.01,,0.24000000000000002,,20.815227518459313,,0.0027672049200000003,,3.1905929455300865e-05,,"ILP/pipeline, Memory/cache, TLB"
combsort,100000,serial,1,1,0.0073269745,,,1.0,1.0,1.76341198030923,,0.5670824578523285,,0.04031472397718361,0.02535612942883487,39732444.0,,22531572.0,,,,0.0,,327500.0,,616.0,,637.0,,594.0,,0.17,,0.01,,0.18000000000000002,,24.56675671520353,,0.0013188554100000002,,9.663219958257046e-06,,"Memory/cache, TLB"
combsort,500000,parallel,2,1,0.027526058,,,1.2997749441638178,0.6498874720819089,1.2646360722381345,,0.7907413223080175,,0.025795092209470544,0.006340199164743505,200034180.0,,158175292.0,,,,0.0,,2339712.0,,2262.0,,1344.0,,726.0,,0.7,,0.02,,0.72,,26.157032728769227,,0.019818761759999998,,0.000545532385693942,,"Memory/cache, TLB"
combsort,500000,parallel,4,1,0.025008513000000003,,,1.4306200652553793,0.35765501631384483,0.8567244719487594,,1.1672364135056597,,0.002162205594219243,0.004778178591335505,211749895.0,,247162188.0,,,,0.0,,2587605.0,,1807.0,,1990.0,,748.0,,0.8,,0.02,,0.8200000000000001,,32.78883474599229,,0.020506980660000004,,0.0005128490924263588,,"ILP/pipeline, Memory/cache, TLB"
combsort,500000,parallel,8,1,0.028802239,,,1.2421840017368095,0.1552730002171012,0.4780324214443502,,2.091908320733878,,0.008577615441892082,0.015112868742119593,225003110.0,,470685878.0,,,,0.0,,2628694.0,,2510.0,,2586.0,,818.0,,0.9,,0.03,,0.93,,32.28915640898612,,0.02678608227,,0.0007714991434142025,,"ILP/pipeline, Memory/cache, TLB"
combsort,500000,serial,1,1,0.035777680500000006,,,1.0,1.0,1.7941574963068223,,0.5573646695222949,,0.03413131998642688,0.005928639822706656,244739142.0,,136408951.0,,,,0.0,,2095412.0,,715.0,,659.0,,658.0,,0.8,,0.02,,0.8200000000000001,,22.91931697472674,,0.029337698010000007,,0.0010496347860072662,,"Memory/cache, TLB"
countingsort,100,parallel,2,1,0.015464492,,,0.6125185360113995,0.30625926800569975,0.6998366482074739,,1.4289048773901012,,0.0025658601402154856,0.6115436647648497,35244218.0,,50360635.0,,,,0.0,,310781.0,,1779.0,,21656.0,,835.0,,0.57,,0.03,,0.6,,38.798558659411505,,0.0092786952,,0.00014349030769083838,,"ILP/pipeline, Memory/cache, TLB"
countingsort,100,parallel,4,1,0.0102597915,,,0.9232437130910505,0.23081092827276262,0.5234031428539226,,1.9105731665029217,,0.002376753274880301,0.3704895794604063,46392261.0,,88635809.0,,,,0.0,,293728.0,,1218.0,,37816.0,,722.0,,0.43,,0.01,,0.44,,42.88586176434482,,0.0045143082600000006,,4.63158615143278e-05,,"ILP/pipeline, Memory/cache, TLB"
countingsort,100,parallel,8,1,0.0534554005,,,0.17719983222275174,0.022149979027843967,0.0703008401954254,,14.224581060769053,,0.0007956521625743739,0.5830346330504109,135254700.0,,1923941444.0,,,,0.0,,357377.0,,2708.0,,60057.0,,818.0,,0.77,,0.04,,0.81,,15.152818843813547,,0.043298874405,,0.002314558672518474,,"ILP/pipeline, Memory/cache, TLB"
countingsort,100,serial,1,1,0.009472287999999999,,,1.0,1.0,1.4075935960112034,,0.7104323313446225,,0.00490902340827032,0.37555243728115617,9624493.0,,6837551.0,,,,0.0,,26339.0,,921.0,,6602.0,,634.0,,0.34,,0.02,,0.36000000000000004,,38.00560118104518,,0.00341002368,,3.230072638377984e-05,,"Memory/cache, TLB"
countingsort,500,parallel,2,1,0.0156954505,,,0.6809963180094768,0.3404981590047384,0.6828981630313159,,1.46434718108056,,0.002596591218426977,0.5163030314841159,35612724.0,,52149392.0,,,,0.0,,340647.0,,2732.0,,21744.0,,704.0,,0.51,,0.04,,0.55,,35.04200150228247,,0.008632497775000001,,0.00013549094151887265,,"ILP/pipeline, Memory/cache, TLB"
countingsort,500,parallel,4,1,0.0111122915,,,0.9618667760830429,0.24046669402076074,0.4942328628297662,,2.0233377324899586,,0.0024159200806024967,0.5094201022305103,46871863.0,,94837609.0,,,,0.0,,331759.0,,1602.0,,37655.0,,786.0,,0.44,,0.02,,0.46,,41.395602338185604,,0.00511165409,,5.6802190295247234e-05,,"ILP/pipeline, Memory/cache, TLB"
countingsort,500,parallel,8,1,0.0731600765,,,0.14609804296746465,0.01826225537093308,0.25093459756083886,,3.985102133066967,,0.0019558117228479755,0.5515719718926115,73183497.0,,291643710.0,,,,0.0,,400680.0,,4821.0,,61778.0,,1108.0,,0.81,,0.04,,0.8500000000000001,,11.618358545592828,,0.06218606502500001,,0.004549537274462975,,"ILP/pipeline, Memory/cache, TLB"
countingsort,500,serial,1,1,0.010688544000000001,,,1.0,1.0,1.0307021544604897,,0.9702123893623174,,0.004904207884753181,0.4610233209688601,9717530.0,,9428068.0,,,,0.0,,62289.0,,1703.0,,7595.0,,675.0,,0.36,,0.02,,0.38,,35.552082678426544,,0.00406164672,,4.3413089679175685e-05,,"Memory/cache, TLB"
countingsort,1000,parallel,2,1,0.0150919035,,,0.596810236694132,0.298405118347066,0.6762960917824029,,1.4786422872331906,,0.0026503787127057925,0.5657983205682744,35902557.0,,53087039.0,,,,0.0,,399511.0,,2718.0,,21812.0,,693.0,,0.45,,0.03,,0.48,,31.805133129826864,,0.00724411368,,0.00010932746460158987,,"ILP/pipeline, Memory/cache, TLB"
countingsort,1000,parallel,4,1,0.0115194305,,,0.7818965095540096,0.1954741273885024,0.49159414497366605,,2.034198352898545,,0.0024136476449971873,0.4542590643207206,47476614.0,,96576850.0,,,,0.0,,360998.0,,1875.0,,37980.0,,835.0,,0.47,,0.02,,0.49,,42.5368250626626,,0.005644520945,,6.502166673172183e-05,,"ILP/pipeline, Memory/cache, TLB"
countingsort,1000,parallel,8,1,0.07343841400000001,,,0.1226470182212813,0.015330877277660162,0.22191862188235,,4.506156317653005,,0.0019392762268720715,0.5058176233078812,75591616.0,,340627638.0,,,,0.0,,481102.0,,5657.0,,62582.0,,1018.0,,3.25,,0.16,,3.41,,46.433464644266415,,0.25042499174000005,,0.018390814219348704,,"ILP/pipeline, Memory/cache, TLB"
countingsort,1000,serial,1,1,0.0090070025,,,1.0,1.0,1.2339955631846098,,0.8103756851598961,,0.004635826552643051,0.5499929405120482,9869594.0,,7998079.0,,,,0.0,,70328.0,,1346.0,,8011.0,,643.0,,0.25,,0.01,,0.26,,28.86642920327823,,0.00234182065,,2.1092784449101624e-05,,"Memory/cache, TLB"
countingsort,5000,parallel,2,1,0.0141394245,,,0.4629033522545418,0.2314516761272709,0.670221284011587,,1.4920445289569642,,0.003535685413242951,0.5366156603409749,36363843.0,,54256473.0,,,,0.0,,500314.0,,2996.0,,24090.0,,737.0,,0.41,,0.02,,0.43,,30.411421624692007,,0.0060799525350000005,,8.596702983221612e-05,,"ILP/pipeline, Memory/cache, TLB"
countingsort,5000,parallel,4,1,0.01327849,,,0.49291651385059587,0.12322912846264897,0.43043830357867724,,2.323213319274724,,0.0029049976266359257,0.5802239153991864,48364195.0,,112360342.0,,,,0.0,,570375.0,,3621.0,,40570.0,,768.0,,2.2,,0.13,,2.33,,175.47175921358527,,0.0309388817,,0.00041082163126463303,,"ILP/pipeline, Memory/cache, TLB"
countingsort,5000,parallel,8,1,0.019089329500000002,,,0.34287149792243876,0.042858937240304845,0.2635004918409006,,3.7950593299225863,,0.0023547631756735076,0.5855688190116547,73526221.0,,279036371.0,,,,0.0,,746079.0,,7502.0,,67051.0,,917.0,,2.94,,0.15,,3.09,,161.87053610238115,,0.058986028155,,0.0011260037273470723,,"ILP/pipeline, Memory/cache, TLB"
countingsort,5000,serial,1,1,0.006545186999999999,,,1.0,1.0,1.4472056290453703,,0.6909868092895939,,0.007748336558259683,0.33978071694312684,10294745.0,,7113533.0,,,,0.0,,143766.0,,3695.0,,10300.0,,631.0,,0.26,,0.01,,0.27,,41.25168616267191,,0.0017672004899999998,,1.1566657673541627e-05,,"Memory/cache, TLB"
countingsort,10000,parallel,2,1,0.017987388,,,0.441977679027105,0.2209888395135525,0.814057954834325,,1.2284137684073335,,0.003150272490995522,0.4669644061757309,36727821.0,,45116961.0,,,,0.0,,545804.0,,5920.0,,24833.0,,746.0,,0.41,,0.02,,0.43,,23.90563877312259,,0.00773457684,,0.00013912483463689393,,"ILP/pipeline, Memory/cache, TLB"
countingsort,10000,parallel,4,1,0.026361108,,,0.3015815571940299,0.07539538929850748,0.2237344088857114,,4.469585187993245,,0.0032387315728430077,0.6189248779428297,53190794.0,,237740785.0,,,,0.0,,767656.0,,12812.0,,41180.0,,818.0,,1.11,,0.06,,1.1700000000000002,,44.38356688193835,,0.030842496360000006,,0.0008130423775355671,,"ILP/pipeline, Memory/cache, TLB"
countingsort,10000,parallel,8,1,0.027777517,,,0.2862035508789356,0.03577544385986695,0.18474223680288077,,5.412947343855081,,0.002486390963014838,0.6131644189341309,79832297.0,,432128020.0,,,,0.0,,994468.0,,19445.0,,69750.0,,858.0,,3.29,,0.17,,3.46,,124.56116938025814,,0.09611020882,,0.0026697029593711003,,"ILP/pipeline, Memory/cache, TLB"
countingsort,10000,serial,1,1,0.007950024,,,1.0,1.0,1.0662033827077506,,0.9379073600952013,,0.010456098121638856,0.5615156925668662,10833474.0,,10160795.0,,,,0.0,,157828.0,,5631.0,,11604.0,,632.0,,0.3,,0.02,,0.32,,40.25145081323025,,0.00254400768,,2.022492211218432e-05,,"Memory/cache, TLB"
countingsort,50000,parallel,2,1,0.0162624215,,,0.5631178603998181,0.2815589301999091,0.631726474008965,,1.582963578610145,,0.013670492154647669,0.458342001447799,41316353.0,,65402282.0,,,,0.0,,606837.0,,25950.0,,32877.0,,707.0,,0.71,,0.04,,0.75,,46.11859310127954,,0.012196816125,,0.00019834976478274666,,"ILP/pipeline, Memory/cache, TLB"
countingsort,50000,parallel,4,1,0.0519484465,,,0.17628361610390023,0.044070904025975056,0.10469356619001177,,9.551685326919396,,0.006317525607140595,0.6569536644113743,75946274.0,,725414911.0,,,,0.0,,899154.0,,39968.0,,52108.0,,833.0,,1.73,,0.09,,1.82,,35.03473390681663,,0.09454617263000001,,0.00491152679064932,,"ILP/pipeline, Memory/cache, TLB"
countingsort,50000,parallel,8,1,0.1098827065,,,0.08334032070824539,0.010417540088530674,0.09303935127517782,,10.748140290040824,,0.004158838141943066,0.6900526428823881,113393623.0,,1218770568.0,,,,0.0,,1545107.0,,70223.0,,87489.0,,990.0,,4.09,,0.21,,4.3,,39.13263639897694,,0.47249563795,,0.05191909950739011,,"ILP/pipeline, Memory/cache, TLB"
countingsort,50000,serial,1,1,0.00915766,,,1.0,1.0,1.06929478396037,,0.9351958084900392,,0.026838574259869616,0.4883981940068784,15092604.0,,14114540.0,,,,0.0,,231150.0,,29136.0,,20109.0,,675.0,,0.34,,0.03,,0.37,,40.40333447627451,,0.0033883342,,3.1029212569972e-05,,"Memory/cache, TLB"
countingsort,100000,parallel,2,1,0.0163379435,,,0.720846567990641,0.3604232839953205,0.7622685104527699,,1.3118736853054878,,0.022059266501136755,0.4946603207858393,45875201.0,,60182469.0,,,,0.0,,684304.0,,53456.0,,41754.0,,734.0,,0.51,,0.02,,0.53,,32.4398232862049,,0.008659110055,,0.0001414720508388719,,"ILP/pipeline, Memory/cache, TLB"
countingsort,100000,parallel,4,1,0.044497431000000004,,,0.264670346924073,0.06616758673101825,0.1620780526267311,,6.1698668252327735,,0.008299085060873547,0.6726778899209731,68680503.0,,423749557.0,,,,0.0,,1048028.0,,91362.0,,68980.0,,896.0,,1.42,,0.08,,1.5,,33.70981124730549,,0.0667461465,,0.002970032048399642,,"ILP/pipeline, Memory/cache, TLB"
countingsort,100000,parallel,8,1,0.040030289499999996,,,0.29420597870020404,0.036775747337525505,0.15410272703552888,,6.489177831158347,,0.010604114934856568,0.7117551148781224,92116748.0,,597761959.0,,,,0.0,,1638223.0,,137532.0,,104330.0,,1001.0,,4.34,,0.23,,4.57,,114.1635510779906,,0.182938423015,,0.007323078033963912,,"ILP/pipeline, Memory/cache, TLB"
countingsort,100000,serial,1,1,0.0117771505,,,1.0,1.0,1.1875159454117639,,0.8420939557601108,,0.02812500221532066,0.39787804548011935,20387212.0,,17167948.0,,,,0.0,,286711.0,,52957.0,,26232.0,,629.0,,0.36,,0.03,,0.39,,33.1149712317933,,0.004593088695,,5.4093496820863595e-05,,"Memory/cache, TLB"
countingsort,500000,parallel,2,1,0.0248684125,,,0.8616385143201241,0.43081925716006203,0.7952687575103992,,1.2574365465210968,,0.04396031613649934,0.5008005704727342,85091749.0,,106997475.0,,,,0.0,,1247673.0,,269446.0,,109064.0,,723.0,,0.9,,0.04,,0.9400000000000001,,37.79895479858234,,0.023376307750000002,,0.0005813316638539469,,"ILP/pipeline, Memory/cache, TLB"
countingsort,500000,parallel,4,1,0.035252045999999995,,,0.6078393861167662,0.15195984652919156,0.3675351932004586,,2.720827878528048,,0.044628608977872755,0.7185651443206396,98950217.0,,269226509.0,,,,0.0,,1588580.0,,397693.0,,139629.0,,815.0,,1.37,,0.09,,1.4600000000000002,,41.41603582384978,,0.05146798716,,0.0018143518508917291,,"ILP/pipeline, Memory/cache, TLB"
countingsort,500000,parallel,8,1,0.0771383135,,,0.27778131291397756,0.034722664114247195,0.10164560479760908,,9.838103693623967,,0.015469537542798215,0.7027148450992193,173320242.0,,1705142513.0,,,,0.0,,2324609.0,,491409.0,,280955.0,,980.0,,4.37,,0.24,,4.61,,59.7627792316201,,0.355607625235,,0.02743097247836794,,"ILP/pipeline, Memory/cache, TLB"
countingsort,500000,serial,1,1,0.021427582,,,1.0,1.0,1.020944282363231,,0.9794853815971718,,0.04334053695998404,0.41093050629427413,61679139.0,,60413815.0,,,,0.0,,866511.0,,155479.0,,95473.0,,677.0,,0.94,,0.07,,1.01,,47.13550973693625,,0.021641857820000002,,0.0004637326830703913,,"Memory/cache, TLB"
heapsort,100,parallel,2,1,0.002720556,,,0.7459510114844171,0.37297550574220856,0.42560670900491093,,2.3495870221079183,,0.08059528522171162,0.3943555916990452,808760.0,,1900252.0,,,,0.0,,17499.0,,759.0,,633.0,,609.0,,0.08,,0.01,,0.09,,33.081473051832056,,0.00024485003999999996,,6.661282454222398e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,100,parallel,4,1,0.004312687,,,0.47056545026337404,0.11764136256584351,0.06039205105681094,,16.558470568573632,,0.02746183526253984,0.35693676882222064,2076301.0,,34380369.0,,,,0.0,,18246.0,,639.0,,708.0,,647.0,,0.61,,0.03,,0.64,,148.39936216099153,,0.00276011968,,1.190353226238016e-05,,"ILP/pipeline, Memory/cache, TLB"
heapsort,100,parallel,8,1,0.0026530055,,,0.7649443244652149,0.09561804055815186,0.15113411950740163,,6.616639599710151,,0.0677268127465356,0.26281869286241555,1018462.0,,6738796.0,,,,0.0,,20447.0,,929.0,,704.0,,710.0,,2.69,,0.13,,2.82,,1062.9454028647885,,0.00748147551,,1.9848395676145305e-05,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,100,serial,1,1,0.0020294015,,,1.0,1.0,0.5408342756627718,,1.848995237542107,,0.08746981962789377,0.2702783074151171,783419.0,,1448538.0,,,,0.0,,16539.0,,634.0,,610.0,,558.0,,0.06,,0.0,,0.06,,29.565366932073324,,0.00012176408999999999,,2.47108226892135e-07,,"ILP/pipeline, Branch, Memory/cache, TLB"
heapsort,500,parallel,2,1,0.0054388430000000005,,,0.5663891198918592,0.2831945599459296,0.07723867990277306,,12.946881034978663,,0.04106580429270275,0.29366961383230994,1703610.0,,22056436.0,,,,0.0,,17988.0,,699.0,,648.0,,623.0,,0.19,,0.01,,0.2,,36.77252680395444,,0.0010877686000000002,,5.916202635729802e-06,,"ILP/pipeline, Memory/cache, TLB"
heapsort,500,parallel,4,1,0.006877929499999999,,,0.4478820988205826,0.11197052470514565,0.053927030514980885,,18.543576207523625,,0.021324635117204775,0.21875266736848095,3031597.0,,56216650.0,,,,0.0,,19266.0,,886.0,,730.0,,736.0,,0.35,,0.02,,0.37,,53.79525916920201,,0.0025448339149999996,,1.7503188256578988e-05,,"ILP/pipeline, Memory/cache, TLB"
heapsort,500,parallel,8,1,0.062571848,,,0.04923142912448422,0.006153928640560528,0.03870838828636667,,25.834193679208443,,0.0007149816519739881,0.3045628063758068,83926324.0,,2168168909.0,,,,0.0,,21397.0,,1154.0,,929.0,,808.0,,6.22,,0.28,,6.5,,103.88058220687361,,0.406717012,,0.025449035053878175,,"ILP/pipeline, Memory/cache, TLB"
